,horas_total_duracao,linha_Jet Airways,dia_voo,mes_voo,linha_Jet Airways Business,linha_Multiple carriers,linha_Air India,destino_Delhi,min_partida,hora_chegada,hora_partida,min_chegada,destino_New Delhi,destino_Hyderabad,origem_Mumbai,linha_IndiGo,origem_Banglore,linha_Vistara,origem_Delhi
4326,1.5,0,6,3,0,0,0,0,40,3,1,10,0,1,1,1,0,0,0
4327,1.3333333333333333,0,21,3,0,0,0,0,45,7,5,5,0,1,1,0,0,0,0
4328,2.25,0,27,5,0,0,0,0,45,12,9,0,0,0,0,0,0,0,0
4329,24.166666666666668,1,5,12,0,0,0,0,35,9,9,45,0,0,0,0,0,0,0
4330,23.666666666666668,0,18,5,0,0,1,0,45,9,9,25,0,0,0,0,0,0,1
4331,2.9166666666666665,0,4,3,0,0,0,1,10,10,7,5,0,0,0,1,1,0,0
4332,15.25,0,21,3,0,1,0,0,5,22,7,20,0,0,0,0,0,0,1
4333,19.083333333333332,1,4,9,0,0,0,0,30,12,17,35,0,0,0,0,0,0,1
4334,9.166666666666666,1,3,12,0,0,0,0,50,15,5,0,1,0,0,0,1,0,0
4335,28.416666666666668,0,3,1,0,0,1,0,45,11,6,10,1,0,0,0,1,0,0
4336,2.75,0,21,6,0,0,1,1,0,12,10,45,0,0,0,0,1,0,0
4337,15.333333333333334,0,24,5,0,0,1,0,0,1,10,20,0,0,0,0,0,0,0
4338,4.916666666666667,0,3,1,0,0,0,0,10,17,12,5,1,0,0,1,1,0,0
4339,27.0,1,15,6,0,0,0,0,35,12,9,35,0,0,0,0,0,0,1
4340,6.5,0,21,3,0,1,0,0,0,15,9,30,0,0,0,0,0,0,1
4341,2.75,0,5,6,0,0,0,1,30,22,19,15,0,0,0,0,1,1,0
4342,33.25,1,27,3,0,0,0,0,10,4,19,25,0,0,0,0,0,0,1
4343,20.0,1,21,5,0,0,0,0,5,10,14,5,0,0,0,0,0,0,0
4344,20.916666666666668,0,6,1,0,0,1,0,30,9,12,25,0,0,0,0,0,0,1
4345,2.9166666666666665,1,6,3,0,0,0,1,10,14,11,5,0,0,0,0,1,0,0
4346,5.25,0,18,5,0,0,0,0,0,2,21,15,0,0,0,1,0,0,0
4347,2.6666666666666665,0,24,4,0,0,0,1,0,9,7,40,0,0,0,0,1,1,0
4348,3.0,0,24,3,0,0,0,0,30,11,8,30,1,0,0,1,1,0,0
4349,4.833333333333333,0,15,5,0,0,0,0,15,20,15,5,0,0,0,1,0,0,0
4350,6.5,0,3,6,0,1,0,0,0,15,9,30,0,0,0,0,0,0,1
4351,14.583333333333334,0,21,5,0,0,1,0,50,20,5,25,0,0,0,0,0,0,0
4352,2.9166666666666665,0,6,12,0,0,0,1,45,10,7,40,0,0,0,0,1,0,0
4353,2.5833333333333335,0,4,1,0,0,1,0,45,23,20,20,0,0,0,0,0,0,0
4354,2.8333333333333335,0,3,6,0,0,0,0,30,8,5,20,0,0,0,1,0,0,0
4355,2.3333333333333335,0,15,6,0,0,0,0,55,10,7,15,0,0,0,1,0,0,0
4356,26.666666666666668,0,3,1,0,0,1,0,45,9,6,25,1,0,0,0,1,0,0
4357,23.833333333333332,1,5,12,0,0,0,0,30,16,16,20,0,0,0,0,0,0,0
4358,25.25,0,5,9,0,0,1,0,0,13,12,15,0,0,0,0,0,0,0
4359,3.0,0,3,3,0,0,0,0,30,11,8,30,1,0,0,1,1,0,0
4360,2.3333333333333335,0,15,5,0,0,0,0,55,10,7,15,0,0,0,1,0,0,0
4361,19.916666666666668,0,6,12,0,0,1,0,0,7,12,55,0,0,0,0,0,0,0
4362,13.25,0,3,3,0,1,0,0,15,15,2,30,0,0,0,0,0,0,1
4363,6.5,0,24,5,0,1,0,0,0,1,19,30,0,0,0,0,0,0,1
4364,26.75,0,4,1,0,0,1,0,30,23,20,15,0,0,0,0,0,0,0
4365,18.0,1,6,6,0,0,0,0,25,14,20,25,0,0,0,0,0,0,0
4366,3.0,1,5,12,0,0,0,1,45,20,17,45,0,0,0,0,1,0,0
4367,2.8333333333333335,0,6,9,0,0,0,1,30,11,8,20,0,0,0,1,1,0,0
4368,4.75,0,21,3,0,0,0,0,25,10,5,10,1,0,0,1,1,0,0
4369,27.333333333333332,1,4,1,0,0,0,0,30,19,16,50,0,0,0,0,0,0,0
4370,9.833333333333334,0,27,3,0,1,0,0,0,18,9,50,0,0,0,0,0,0,1
4371,11.75,0,15,5,0,0,0,0,15,21,9,0,0,0,0,1,0,0,1
4372,8.916666666666666,0,5,9,0,1,0,0,20,19,10,15,0,0,0,0,0,0,1
4373,2.9166666666666665,0,4,1,0,0,0,1,30,3,0,25,0,0,0,1,1,0,0
4374,20.583333333333332,1,3,6,0,0,0,0,40,8,11,15,1,0,0,0,1,0,0
4375,4.833333333333333,0,15,3,0,0,0,0,30,12,7,20,1,0,0,1,1,0,0
4376,12.25,0,6,6,0,0,1,0,0,19,7,15,0,0,0,0,0,0,1
4377,7.333333333333333,1,24,6,0,0,0,0,40,19,11,0,0,0,0,0,0,0,1
4378,5.416666666666667,0,5,9,0,0,0,0,0,7,2,25,0,0,0,1,0,0,1
4379,2.8333333333333335,0,18,5,0,0,0,1,30,11,8,20,0,0,0,1,1,0,0
4380,8.0,0,6,6,0,1,0,0,30,1,17,30,0,0,0,0,0,0,1
4381,7.5,1,5,12,0,0,0,0,10,4,21,40,0,0,0,0,0,0,0
4382,5.416666666666667,0,3,9,0,0,1,0,50,12,6,15,1,0,0,0,1,0,0
4383,9.0,1,18,5,0,0,0,0,0,19,10,0,0,0,0,0,0,0,1
4384,1.5,1,27,5,0,0,0,0,20,11,10,50,0,1,1,0,0,0,0
4385,1.3333333333333333,0,3,12,0,0,1,0,5,22,21,25,0,1,1,0,0,0,0
4386,8.333333333333334,0,6,9,0,0,1,0,55,19,10,15,0,0,0,0,0,0,1
4387,2.6666666666666665,1,3,1,0,0,0,0,55,22,19,35,1,0,0,0,1,0,0
4388,28.833333333333332,0,6,6,0,0,1,0,25,19,14,15,0,0,0,0,0,0,1
4389,12.0,0,18,5,0,1,0,0,0,21,9,0,0,0,0,0,0,0,1
4390,14.083333333333334,0,6,6,0,1,0,0,55,19,4,0,0,0,0,0,0,0,1
4391,11.75,1,6,9,0,0,0,0,30,18,6,15,0,0,0,0,0,0,0
4392,2.4166666666666665,0,24,5,0,0,0,0,0,11,9,25,0,0,0,0,0,0,0
4393,1.5,0,21,5,0,0,0,0,25,7,6,55,0,1,1,1,0,0,0
4394,5.333333333333333,0,15,5,0,0,0,0,50,12,6,10,0,0,0,1,0,0,1
4395,1.4166666666666667,1,27,3,0,0,0,0,10,8,7,35,0,1,1,0,0,0,0
4396,10.666666666666666,1,3,1,0,0,0,0,50,9,22,30,1,0,0,0,1,0,0
4397,2.25,0,3,12,0,0,0,0,20,15,13,35,0,0,0,1,0,0,0
4398,26.833333333333332,1,24,5,0,0,0,0,30,9,6,20,0,0,0,0,0,0,0
4399,10.5,0,5,9,0,1,0,0,30,19,8,0,0,0,0,0,0,0,1
4400,15.916666666666666,0,21,5,0,0,0,0,35,23,7,30,0,0,0,0,0,0,0
4401,14.25,1,4,1,0,0,0,0,30,20,6,45,0,0,0,0,0,0,0
4402,26.25,0,6,1,0,0,1,0,0,19,17,15,0,0,0,0,0,0,1
4403,12.416666666666666,0,5,12,0,0,1,0,30,8,20,55,0,0,0,0,0,0,0
4404,25.25,0,5,12,0,0,1,0,0,13,12,15,0,0,0,0,0,0,0
4405,2.5833333333333335,0,3,6,0,0,0,0,20,12,10,55,0,0,0,0,0,0,0
4406,27.666666666666668,1,24,5,0,0,0,0,55,22,18,35,0,0,0,0,0,0,0
4407,12.166666666666666,1,6,6,0,0,0,0,10,9,21,20,0,0,0,0,0,0,0
4408,8.666666666666666,1,6,12,0,0,0,0,0,4,20,40,0,0,0,0,0,0,0
4409,13.083333333333334,0,3,9,0,1,0,0,40,19,6,45,0,0,0,0,0,0,1
4410,30.75,0,24,3,0,0,1,0,0,13,7,45,0,0,0,0,0,0,0
4411,5.5,0,6,9,0,0,0,0,55,21,15,25,0,0,0,0,0,0,0
4412,16.0,1,5,12,0,0,0,0,0,12,20,0,0,0,0,0,0,0,0
4413,2.9166666666666665,0,24,3,0,0,0,0,40,14,11,35,1,0,0,0,1,0,0
4414,10.166666666666666,0,21,5,0,0,1,0,20,18,8,30,0,0,0,0,0,0,0
4415,8.416666666666666,1,5,9,0,0,0,0,0,4,20,25,0,0,0,0,0,0,1
4416,13.333333333333334,1,18,5,0,0,0,0,25,9,20,45,0,0,0,0,0,0,0
4417,13.25,0,18,5,0,0,1,0,45,23,9,0,0,0,0,0,0,0,1
4418,2.75,1,15,6,0,0,0,1,0,8,6,45,0,0,0,0,1,0,0
4419,6.0,1,6,1,0,0,0,0,0,19,13,0,0,0,0,0,0,0,1
4420,27.333333333333332,0,27,5,0,0,1,0,5,9,6,25,0,0,0,0,0,0,1
4421,19.416666666666668,0,6,12,0,0,1,0,0,5,10,25,0,0,0,0,0,0,0
4422,7.666666666666667,0,18,5,0,1,0,0,55,12,4,35,0,0,0,0,0,0,1
4423,9.083333333333334,0,6,1,0,1,0,0,5,16,7,10,0,0,0,0,0,0,1
4424,3.0,1,6,6,0,0,0,1,50,22,19,50,0,0,0,0,1,0,0
4425,5.583333333333333,1,5,6,0,0,0,0,50,4,22,25,0,0,0,0,0,0,1
4426,22.0,0,5,9,0,0,1,0,30,12,14,30,0,0,0,0,0,0,0
4427,3.4166666666666665,0,3,6,0,0,1,0,30,16,13,55,0,1,1,0,0,0,0
4428,3.0,1,27,4,0,0,0,1,20,11,8,20,0,0,0,0,1,0,0
4429,2.8333333333333335,0,21,6,0,0,0,1,40,14,11,30,0,0,0,0,1,0,0
4430,24.666666666666668,1,5,9,0,0,0,0,25,21,20,5,0,0,0,0,0,0,0
4431,1.5,1,6,6,0,0,0,0,20,11,10,50,0,1,1,0,0,0,0
4432,2.3333333333333335,0,15,3,0,0,0,0,20,0,22,40,0,0,0,0,0,0,0
4433,5.0,0,21,3,0,0,0,0,35,0,19,35,1,0,0,1,1,0,0
4434,18.333333333333332,0,24,5,0,0,1,0,0,1,7,20,0,0,0,0,0,0,0
4435,11.833333333333334,0,24,5,0,0,0,0,35,19,7,25,0,0,0,0,0,0,0
4436,2.75,0,5,12,0,0,0,1,5,8,6,50,0,0,0,1,1,0,0
4437,12.666666666666666,0,24,3,0,0,1,0,10,21,9,50,0,0,0,0,0,0,0
4438,2.5,0,4,12,0,0,0,0,10,19,17,40,0,0,0,0,0,0,0
4439,11.75,0,15,6,0,0,0,0,15,21,9,0,0,0,0,1,0,0,1
4440,23.666666666666668,0,6,6,0,0,1,0,45,9,9,25,0,0,0,0,0,0,1
4441,3.25,1,5,12,0,0,0,0,0,14,11,15,0,0,0,0,0,0,1
4442,2.9166666666666665,0,4,9,0,0,0,1,10,10,7,5,0,0,0,1,1,0,0
4443,14.75,1,5,9,0,0,0,0,50,12,21,35,0,0,0,0,0,0,1
4444,15.416666666666666,1,5,9,0,0,0,0,0,4,13,25,0,0,0,0,0,0,1
4445,8.583333333333334,0,3,3,0,1,0,0,0,1,17,35,0,0,0,0,0,0,1
4446,25.666666666666668,1,5,6,0,0,0,0,25,22,20,5,0,0,0,0,0,0,0
4447,9.333333333333334,0,27,5,0,1,0,0,40,21,11,0,0,0,0,0,0,0,1
4448,2.3333333333333335,0,18,6,0,0,0,0,45,17,14,5,0,0,0,1,0,0,0
4449,10.0,0,18,5,0,1,0,0,15,19,9,15,0,0,0,0,0,0,1
4450,11.416666666666666,1,6,12,0,0,0,0,25,19,8,50,0,0,0,0,0,0,0
4451,13.833333333333334,1,15,6,0,0,0,0,35,4,14,25,0,0,0,0,0,0,1
4452,8.416666666666666,1,6,1,0,0,0,0,0,4,20,25,0,0,0,0,0,0,1
4453,25.5,1,5,9,0,0,0,0,30,19,17,0,0,0,0,0,0,0,1
4454,9.75,1,5,1,0,0,0,0,55,4,18,40,0,0,0,0,0,0,0
4455,2.75,1,21,5,0,0,0,1,0,8,6,45,0,0,0,0,1,0,0
4456,3.0,0,4,3,0,0,0,1,55,19,16,55,0,0,0,1,1,0,0
4457,23.833333333333332,1,15,5,0,0,0,0,30,16,16,20,0,0,0,0,0,0,0
4458,2.3333333333333335,0,3,3,0,0,0,0,15,7,5,35,0,0,0,1,0,0,0
4459,14.416666666666666,1,4,1,0,0,0,0,55,9,18,20,0,0,0,0,0,0,0
4460,18.5,1,3,6,0,0,0,0,55,4,9,25,0,0,0,0,0,0,1
4461,11.75,0,6,3,0,1,0,0,30,19,7,15,0,0,0,0,0,0,1
4462,14.916666666666666,0,6,9,0,0,0,0,35,1,10,30,0,0,0,1,0,0,1
4463,5.083333333333333,0,27,5,0,0,0,0,25,1,20,30,0,0,0,1,0,0,1
4464,31.5,0,3,12,0,0,1,0,50,16,8,20,1,0,0,0,1,0,0
4465,16.5,0,3,12,0,0,1,0,45,23,6,15,1,0,0,0,1,0,0
4466,9.833333333333334,0,24,6,0,0,0,0,45,6,20,35,0,0,0,0,0,0,1
4467,8.916666666666666,0,3,6,0,0,0,0,25,19,10,20,0,0,0,0,0,0,1
4468,25.0,1,6,12,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0
4469,12.916666666666666,1,6,6,0,0,0,0,10,10,21,5,0,0,0,0,0,0,0
4470,9.083333333333334,0,27,3,0,1,0,0,5,16,7,10,0,0,0,0,0,0,1
4471,9.666666666666666,0,4,1,0,0,1,0,0,4,19,40,0,0,0,0,0,0,0
4472,12.75,1,3,12,0,0,0,0,55,7,18,40,1,0,0,0,1,0,0
4473,1.5,1,6,1,0,0,0,0,20,11,10,50,0,1,1,0,0,0,0
4474,9.5,1,3,1,0,0,0,0,45,15,5,15,1,0,0,0,1,0,0
4475,2.9166666666666665,0,21,4,0,0,0,1,45,10,7,40,0,0,0,0,1,0,0
4476,7.25,1,21,5,0,0,0,0,20,17,10,35,0,0,0,0,0,0,0
4477,10.416666666666666,0,6,6,0,0,1,0,0,20,10,25,0,0,0,0,0,0,0
4478,13.25,0,27,3,0,1,0,0,15,15,2,30,0,0,0,0,0,0,1
4479,9.333333333333334,0,6,12,0,1,0,0,40,21,11,0,0,0,0,0,0,0,1
4480,2.8333333333333335,0,15,3,0,0,0,0,20,1,22,10,1,0,0,1,1,0,0
4481,22.083333333333332,1,18,5,0,0,0,0,55,19,20,0,0,0,0,0,0,0,1
4482,7.333333333333333,0,27,3,0,0,0,0,0,13,6,20,0,0,0,0,0,0,1
4483,23.916666666666668,0,5,6,0,0,1,0,30,20,20,25,0,0,0,0,0,0,0
4484,2.8333333333333335,0,24,5,0,0,0,1,30,12,9,20,0,0,0,0,1,0,0
4485,14.5,1,24,5,0,0,0,0,25,10,20,55,0,0,0,0,0,0,0
4486,14.75,1,18,5,0,0,0,0,50,12,21,35,0,0,0,0,0,0,1
4487,13.916666666666666,0,21,5,0,1,0,0,5,21,7,0,0,0,0,0,0,0,1
4488,24.0,0,5,12,0,0,0,0,20,20,20,20,0,0,0,0,0,1,0
4489,22.166666666666668,1,5,6,0,0,0,0,30,4,6,40,0,0,0,0,0,0,0
4490,2.3333333333333335,0,6,1,0,0,0,0,45,20,17,5,0,0,0,0,0,1,0
4491,2.5,0,15,3,0,0,1,0,15,16,14,45,0,0,0,0,0,0,0
4492,16.5,1,3,12,0,0,0,0,55,11,18,25,1,0,0,0,1,0,0
4493,23.666666666666668,0,6,9,0,0,1,0,45,9,9,25,0,0,0,0,0,0,1
4494,2.5,0,3,6,0,0,0,0,35,22,19,5,0,0,0,0,0,0,0
4495,2.75,0,18,5,0,0,1,1,0,12,10,45,0,0,0,0,1,0,0
4496,2.9166666666666665,0,4,9,0,0,0,1,25,21,18,20,0,0,0,1,1,0,0
4497,11.0,0,15,5,0,1,0,0,0,21,10,0,0,0,0,0,0,0,1
4498,12.166666666666666,0,21,3,0,1,0,0,5,19,7,15,0,0,0,0,0,0,1
4499,12.25,1,21,5,0,0,0,0,0,8,20,15,0,0,0,0,0,0,0
4500,4.833333333333333,0,5,1,0,0,0,0,10,13,8,0,0,0,0,1,0,0,0
4501,4.916666666666667,0,15,4,0,0,0,0,55,22,17,50,0,0,0,0,0,0,1
4502,4.416666666666667,0,21,5,0,0,0,0,20,23,19,45,0,0,0,1,0,0,0
4503,26.333333333333332,0,3,3,0,0,1,0,50,11,8,10,1,0,0,0,1,0,0
4504,2.75,0,18,4,0,0,0,1,30,4,1,15,0,0,0,1,1,0,0
4505,15.333333333333334,0,4,1,0,0,1,0,0,1,10,20,0,0,0,0,0,0,0
4506,10.666666666666666,0,21,3,0,1,0,0,20,21,10,0,0,0,0,0,0,0,1
4507,3.0,1,5,9,0,0,0,1,50,22,19,50,0,0,0,0,1,0,0
4508,16.0,1,3,12,0,0,0,0,0,23,7,0,1,0,0,0,1,0,0
4509,18.75,1,4,9,0,0,0,0,40,4,9,25,0,0,0,0,0,0,1
4510,3.0,1,21,6,0,0,0,1,10,10,7,10,0,0,0,0,1,0,0
4511,26.333333333333332,0,24,6,0,0,1,0,5,9,7,25,0,0,0,0,0,0,1
4512,4.666666666666667,1,21,3,0,0,0,0,45,14,9,25,1,0,0,0,1,0,0
4513,12.75,0,5,9,0,0,1,0,50,5,16,35,0,0,0,0,0,0,0
4514,22.0,1,6,12,0,0,0,0,35,12,14,35,0,0,0,0,0,0,1
4515,2.8333333333333335,0,15,5,0,0,0,1,30,11,8,20,0,0,0,1,1,0,0
4516,2.8333333333333335,0,4,3,0,0,0,1,30,11,8,20,0,0,0,1,1,0,0
4517,2.8333333333333335,0,4,12,0,0,0,1,30,2,23,20,0,0,0,1,1,0,0
4518,22.0,1,6,12,0,0,0,0,35,12,14,35,0,0,0,0,0,0,1
4519,20.75,0,6,6,0,0,1,0,55,7,10,40,0,0,0,0,0,0,1
4520,7.083333333333333,0,27,3,0,0,0,0,55,12,4,0,0,0,0,1,0,0,1
4521,1.5,1,27,3,0,0,0,0,35,21,19,5,0,1,1,0,0,0,0
4522,7.5,0,3,3,0,1,0,0,0,11,4,30,0,0,0,0,0,0,1
4523,13.5,1,18,5,0,0,0,0,30,19,5,0,0,0,0,0,0,0,1
4524,2.3333333333333335,0,6,1,0,0,0,0,15,15,13,35,0,0,0,1,0,0,0
4525,8.166666666666666,0,6,12,0,1,0,0,50,21,12,0,0,0,0,0,0,0,1
4526,2.4166666666666665,0,21,6,0,0,0,0,35,14,11,0,0,0,0,1,0,0,0
4527,10.0,0,21,5,0,1,0,0,15,19,9,15,0,0,0,0,0,0,1
4528,2.5833333333333335,0,24,4,0,0,0,0,15,0,22,50,0,0,0,1,0,0,0
4529,22.0,1,6,3,0,0,0,0,35,12,14,35,0,0,0,0,0,0,1
4530,1.5833333333333335,0,5,12,0,0,0,0,5,21,20,40,0,1,1,1,0,0,0
4531,3.25,0,6,3,0,0,0,0,35,8,5,50,0,0,0,1,0,0,1
4532,25.75,0,21,5,0,0,1,0,55,7,5,40,0,0,0,0,0,0,1
4533,24.75,1,4,1,0,0,0,0,0,20,20,45,0,0,0,0,0,0,0
4534,7.25,0,18,5,0,0,0,0,15,18,11,30,0,0,0,0,0,0,0
4535,2.8333333333333335,0,6,12,0,0,0,1,0,22,20,50,0,0,0,1,1,0,0
4536,2.3333333333333335,0,15,3,0,0,0,0,55,10,7,15,0,0,0,1,0,0,0
4537,6.75,1,18,3,0,0,0,0,40,18,11,25,1,0,0,0,1,0,0
4538,15.416666666666666,1,3,6,0,0,0,0,0,4,13,25,0,0,0,0,0,0,1
4539,8.75,0,6,6,0,0,1,0,30,23,14,15,0,0,0,0,0,0,0
4540,2.9166666666666665,0,6,12,0,0,0,1,10,10,7,5,0,0,0,1,1,0,0
4541,21.416666666666668,1,4,1,0,0,0,0,55,16,18,20,0,0,0,0,0,0,0
4542,25.916666666666668,0,4,1,0,0,0,0,10,9,7,5,0,0,0,0,0,1,0
4543,14.916666666666666,0,15,6,0,0,0,0,35,1,10,30,0,0,0,1,0,0,1
4544,19.416666666666668,0,24,5,0,0,1,0,0,5,10,25,0,0,0,0,0,0,0
4545,2.3333333333333335,0,15,3,0,0,0,0,20,0,22,40,0,0,0,0,0,0,0
4546,13.333333333333334,1,21,5,0,0,0,0,55,8,18,15,0,0,0,0,0,0,0
4547,12.25,1,5,1,0,0,0,0,0,8,20,15,0,0,0,0,0,0,0
4548,2.8333333333333335,0,18,5,0,0,1,1,20,16,13,10,0,0,0,0,1,0,0
4549,1.5,1,21,3,0,0,0,0,35,21,19,5,0,1,1,0,0,0,0
4550,12.0,0,6,3,0,1,0,0,0,19,7,0,0,0,0,0,0,0,1
4551,18.75,1,5,9,0,0,0,0,40,4,9,25,0,0,0,0,0,0,1
4552,10.333333333333334,1,4,6,0,0,0,0,15,12,2,35,0,0,0,0,0,0,1
4553,1.5,0,4,1,0,0,0,0,5,20,19,35,0,1,1,1,0,0,0
4554,10.166666666666666,1,21,3,0,0,0,0,15,4,18,25,0,0,0,0,0,0,1
4555,11.5,0,15,6,0,1,0,0,30,19,7,0,0,0,0,0,0,0,1
4556,12.333333333333334,0,27,5,0,1,0,0,40,19,6,0,0,0,0,0,0,0,1
4557,2.25,0,21,6,0,0,1,0,40,13,11,55,0,0,0,0,0,0,0
4558,5.916666666666667,0,4,6,0,0,0,0,0,12,7,55,0,0,0,0,0,0,1
4559,23.833333333333332,1,24,6,0,0,0,0,10,19,19,0,0,0,0,0,0,0,1
4560,16.0,1,3,6,0,0,0,0,0,23,7,0,1,0,0,0,1,0,0
4561,24.833333333333332,0,5,9,0,0,1,0,50,7,6,40,0,0,0,0,0,0,1
4562,7.0,0,3,9,0,0,0,0,35,1,18,35,0,0,0,1,0,0,1
4563,5.916666666666667,0,6,3,0,0,0,0,0,12,7,55,0,0,0,0,0,0,1
4564,6.416666666666667,0,3,3,0,1,0,0,45,16,9,10,0,0,0,0,0,0,1
4565,4.916666666666667,0,6,3,0,0,0,0,55,22,17,50,0,0,0,0,0,0,1
4566,13.25,0,15,5,0,1,0,0,0,19,6,15,0,0,0,0,0,0,1
4567,4.5,0,27,6,0,0,0,0,45,13,8,15,0,0,0,0,0,0,1
4568,9.25,0,24,3,0,0,0,0,25,7,22,40,0,0,0,0,0,0,0
4569,2.4166666666666665,0,18,6,0,0,0,0,0,11,9,25,0,0,0,0,0,0,0
4570,15.166666666666666,0,24,6,0,1,0,0,20,1,10,30,0,0,0,0,0,0,1
4571,12.5,0,27,5,0,0,0,0,30,21,8,0,0,0,0,1,0,0,1
4572,2.8333333333333335,0,6,6,0,0,0,1,30,2,23,20,0,0,0,1,1,0,0
4573,2.9166666666666665,1,6,9,0,0,0,1,15,18,15,10,0,0,0,0,1,0,0
4574,2.3333333333333335,0,24,5,0,0,0,0,20,0,22,40,0,0,0,0,0,0,0
4575,14.333333333333334,0,6,12,0,1,0,0,55,19,4,15,0,0,0,0,0,0,1
4576,13.666666666666666,1,27,3,0,0,0,0,10,18,5,50,0,0,0,0,0,0,1
4577,8.666666666666666,1,21,5,0,0,0,0,45,4,19,25,0,0,0,0,0,0,1
4578,5.25,0,27,3,0,0,0,0,55,13,7,10,0,0,0,0,0,0,1
4579,6.25,0,3,9,0,0,0,0,35,22,16,50,0,0,0,0,0,0,1
4580,15.416666666666666,0,15,6,0,0,1,0,50,19,3,15,0,0,0,0,0,0,1
4581,2.8333333333333335,0,18,5,0,0,1,0,10,8,5,0,0,0,0,0,0,0,1
4582,25.333333333333332,1,5,9,0,0,0,0,35,10,9,55,0,0,0,0,0,0,0
4583,26.583333333333332,0,6,6,0,0,1,0,40,19,16,15,0,0,0,0,0,0,1
4584,20.0,1,21,5,0,0,0,0,5,10,14,5,0,0,0,0,0,0,0
4585,7.25,1,18,3,0,0,0,0,5,21,14,20,1,0,0,0,1,0,0
4586,12.666666666666666,0,5,9,0,1,0,0,50,1,12,30,0,0,0,0,0,0,1
4587,16.0,1,6,12,0,0,0,0,0,12,20,0,0,0,0,0,0,0,0
4588,28.416666666666668,0,3,3,0,0,1,0,45,11,6,10,1,0,0,0,1,0,0
4589,8.166666666666666,0,18,5,0,1,0,0,50,21,12,0,0,0,0,0,0,0,1
4590,1.4166666666666667,1,18,5,0,0,0,0,5,8,7,30,0,1,1,0,0,0,0
4591,27.666666666666668,1,6,12,0,0,0,0,55,22,18,35,0,0,0,0,0,0,0
4592,12.583333333333334,0,3,3,0,0,0,0,25,21,8,0,0,0,0,1,0,0,1
4593,30.916666666666668,0,5,6,0,0,1,0,20,19,12,15,0,0,0,0,0,0,1
4594,2.8333333333333335,0,18,4,0,0,0,1,45,12,9,35,0,0,0,0,1,1,0
4595,13.333333333333334,1,21,5,0,0,0,0,25,9,20,45,0,0,0,0,0,0,0
4596,2.8333333333333335,0,21,5,0,0,0,1,55,2,23,45,0,0,0,0,1,0,0
4597,2.5833333333333335,0,27,5,0,0,0,0,20,12,10,55,0,0,0,0,0,0,0
4598,18.333333333333332,0,5,9,0,0,1,0,20,7,13,40,0,0,0,0,0,0,1
4599,3.0,0,18,4,0,0,0,1,15,0,21,15,0,0,0,1,1,0,0
4600,17.583333333333332,1,6,12,0,0,0,0,30,10,16,5,0,0,0,0,0,0,0
4601,12.583333333333334,0,3,6,0,0,0,0,25,21,8,0,0,0,0,1,0,0,1
4602,28.25,1,4,1,0,0,0,0,30,20,16,45,0,0,0,0,0,0,0
4603,7.25,0,27,3,0,0,1,0,0,19,12,15,0,0,0,0,0,0,1
4604,12.0,0,27,5,0,1,0,0,0,21,9,0,0,0,0,0,0,0,1
4605,26.25,1,27,3,0,0,0,0,30,19,17,45,0,0,0,0,0,0,1
4606,3.0,1,6,9,0,0,0,1,50,22,19,50,0,0,0,0,1,0,0
4607,16.416666666666668,0,21,3,0,0,0,0,55,21,4,20,0,0,0,1,0,0,1
4608,6.916666666666667,0,18,5,0,0,0,0,35,1,18,30,0,0,0,1,0,0,1
4609,6.25,0,21,5,0,1,0,0,0,19,13,15,0,0,0,0,0,0,1
4610,10.0,1,27,5,0,0,0,0,0,19,9,0,0,0,0,0,0,0,1
4611,28.333333333333332,0,5,1,0,0,1,0,25,13,9,45,0,0,0,0,0,0,0
4612,2.3333333333333335,0,18,3,0,0,0,0,35,21,19,55,0,0,0,1,0,0,0
4613,2.75,0,21,4,0,0,0,1,10,13,11,55,0,0,0,0,1,0,0
4614,7.5,1,5,9,0,0,0,0,10,4,21,40,0,0,0,0,0,0,0
4615,15.666666666666666,1,24,6,0,0,0,0,55,12,20,35,0,0,0,0,0,0,1
4616,2.8333333333333335,0,5,3,0,0,0,1,30,14,11,20,0,0,0,0,1,1,0
4617,10.166666666666666,1,18,5,0,0,0,0,15,4,18,25,0,0,0,0,0,0,1
4618,22.166666666666668,1,5,12,0,0,0,0,30,4,6,40,0,0,0,0,0,0,0
4619,1.5,1,24,3,0,0,0,0,20,11,10,50,0,1,1,0,0,0,0
4620,7.333333333333333,0,21,3,0,1,0,0,15,1,18,35,0,0,0,0,0,0,1
4621,2.5833333333333335,0,15,6,0,0,0,1,0,19,17,35,0,0,0,0,1,1,0
4622,11.333333333333334,1,21,3,0,0,0,0,40,23,11,0,1,0,0,0,1,0,0
4623,2.5833333333333335,0,21,6,0,0,0,0,55,9,6,30,0,0,0,0,0,0,0
4624,2.6666666666666665,0,3,9,0,0,0,0,30,14,11,10,1,0,0,0,1,1,0
4625,2.5,0,6,9,0,0,0,0,10,19,17,40,0,0,0,0,0,0,0
4626,2.75,0,18,3,0,0,0,0,10,12,10,55,0,0,0,1,0,0,0
4627,2.8333333333333335,0,24,6,0,0,0,1,30,12,9,20,0,0,0,0,1,0,0
4628,2.4166666666666665,0,6,6,0,0,0,0,15,7,5,40,0,0,0,1,0,0,0
4629,9.166666666666666,1,21,3,0,0,0,0,15,4,19,25,0,0,0,0,0,0,1
